timestamp,value,anomaly_score,label
7/6/14 10:00,9372,0.118443332,0
7/6/14 10:30,11067,0.085626633,0
7/6/14 11:00,11595,0.104972078,0
7/6/14 11:30,12909,0.104321171,0
7/6/14 12:00,13715,0.071303808,0
7/6/14 12:30,13648,0.086598532,0
7/6/14 13:00,14296,0.097370831,0
7/6/14 13:30,14798,0.101361427,0
7/6/14 14:00,15473,0.084118423,0
7/6/14 14:30,16032,0.08290004,0
7/6/14 15:00,14661,0.085295736,0
7/6/14 15:30,14836,0.097614842,0
7/6/14 16:00,13700,0.076487902,0
7/6/14 16:30,14565,0.084153988,0
7/6/14 17:00,15392,0.090397676,0
7/6/14 17:30,16866,0.089856754,0
7/6/14 18:00,16893,0.089888457,0
7/6/14 18:30,16877,0.081909108,0
7/6/14 19:00,17025,0.089240107,0
7/6/14 19:30,15884,0.091192135,0
7/6/14 20:00,14487,0.085758761,0
7/6/14 20:30,14159,0.088659186,0
7/6/14 21:00,16135,0.084499609,0
7/6/14 21:30,16165,0.07862726,0
7/6/14 22:00,14025,0.082924264,0
7/6/14 22:30,13970,0.088224368,0
7/6/14 23:00,13198,0.085918089,0
7/6/14 23:30,11355,0.099417621,0
7/7/14 0:00,8675,0.110927344,0
7/7/14 0:30,7180,0.093881635,0
7/7/14 1:00,5178,0.122957003,0
7/7/14 1:30,3658,0.114236747,0
7/7/14 2:00,3181,0.103275227,0
7/7/14 2:30,2402,0.131531208,0
7/7/14 3:00,1944,0.19781045,0
7/7/14 3:30,1877,0.181915131,0
7/7/14 4:00,2257,0.130953205,0
7/7/14 4:30,2280,0.123877233,0
7/7/14 5:00,2575,0.104382676,0
7/7/14 5:30,4174,0.108873634,0
7/7/14 6:00,6346,0.100701116,0
7/7/14 6:30,10594,0.110425523,0
7/7/14 7:00,12632,0.094147247,0
7/7/14 7:30,14893,0.095825819,0
7/7/14 8:00,16470,0.09408765,0
7/7/14 8:30,18998,0.085048576,0
7/7/14 9:00,17792,0.09689307,0
7/7/14 9:30,16396,0.084275838,0
7/7/14 10:00,14128,0.087393302,0
7/7/14 10:30,14161,0.081741941,0
7/7/14 11:00,14154,0.079589468,0
7/7/14 11:30,15074,0.092429624,0
7/7/14 12:00,15188,0.097877508,0
7/7/14 12:30,15483,0.080910651,0
7/7/14 13:00,15338,0.087852177,0
7/7/14 13:30,16242,0.089976939,0
7/7/14 14:00,16579,0.081239687,0
7/7/14 14:30,16885,0.081450589,0
7/7/14 15:00,16824,0.087554682,0
7/7/14 15:30,16238,0.083113192,0
7/7/14 16:00,15702,0.101798137,0
7/7/14 16:30,15132,0.092217705,0
7/7/14 17:00,17500,0.084872986,0
7/7/14 17:30,19167,0.089649306,0
7/7/14 18:00,21398,0.118660037,0
7/7/14 18:30,22382,0.114710917,0
7/7/14 19:00,22270,0.114393674,0
7/7/14 19:30,20575,0.112078085,0
7/7/14 20:00,18824,0.09992417,0
7/7/14 20:30,17909,0.084705846,0
7/7/14 21:00,19707,0.110842044,0
7/7/14 21:30,19066,0.081659196,0
7/7/14 22:00,17755,0.092803816,0
7/7/14 22:30,16583,0.077857698,0
7/7/14 23:00,14955,0.090715105,0
7/7/14 23:30,11849,0.111321804,0
7/8/14 0:00,9292,0.112563685,0
7/8/14 0:30,8110,0.106660885,0
7/8/14 1:00,7352,0.105885474,0
7/8/14 1:30,5049,0.121766907,0
7/8/14 2:00,3451,0.12118929,0
7/8/14 2:30,2465,0.113960755,0
7/8/14 3:00,2125,0.134048466,0
7/8/14 3:30,1877,0.177940608,0
7/8/14 4:00,2069,0.127227342,0
7/8/14 4:30,2080,0.12108694,0
7/8/14 5:00,2375,0.11488399,0
7/8/14 5:30,4303,0.107379412,0
7/8/14 6:00,6537,0.103691199,0
7/8/14 6:30,11331,0.099152718,0
7/8/14 7:00,13565,0.091555861,0
7/8/14 7:30,16455,0.08733034,0
7/8/14 8:00,18310,0.09006872,0
7/8/14 8:30,20288,0.108026096,0
7/8/14 9:00,19564,0.085646839,0
7/8/14 9:30,19380,0.09343186,0
7/8/14 10:00,16507,0.088806778,0
7/8/14 10:30,16939,0.089331233,0
7/8/14 11:00,16113,0.079208058,0
7/8/14 11:30,17537,0.084243893,0
7/8/14 12:00,18120,0.092197249,0
7/8/14 12:30,18038,0.087247581,0
7/8/14 13:00,17870,0.090662801,0
7/8/14 13:30,18427,0.091364859,0
7/8/14 14:00,18971,0.087445785,0
7/8/14 14:30,19071,0.079981616,0
7/8/14 15:00,18646,0.089888294,0
7/8/14 15:30,18229,0.085257265,0
7/8/14 16:00,15977,0.092559368,0
7/8/14 16:30,15026,0.086405906,0
7/8/14 17:00,17398,0.089496172,0
7/8/14 17:30,20865,0.121081713,0
7/8/14 18:00,23875,0.152367976,0
7/8/14 18:30,25290,0.184443865,0
7/8/14 19:00,25510,0.177241658,0
7/8/14 19:30,24535,0.136708189,0
7/8/14 20:00,21922,0.108005783,0
7/8/14 20:30,20113,0.106228802,0
7/8/14 21:00,22079,0.112388244,0
7/8/14 21:30,23111,0.121232126,0
7/8/14 22:00,25209,0.150900223,0
7/8/14 22:30,21978,0.104086322,0
7/8/14 23:00,18320,0.085044041,0
7/8/14 23:30,14881,0.089774769,0
7/9/14 0:00,12053,0.104710449,0
7/9/14 0:30,9409,0.114569242,0
7/9/14 1:00,7740,0.115974557,0
7/9/14 1:30,5528,0.126424022,0
7/9/14 2:00,4667,0.102980435,0
7/9/14 2:30,3242,0.113211665,0
7/9/14 3:00,2678,0.119397508,0
7/9/14 3:30,2370,0.111344317,0
7/9/14 4:00,2475,0.102560318,0
7/9/14 4:30,2304,0.124832402,0
7/9/14 5:00,2491,0.097051666,0
7/9/14 5:30,4117,0.106279993,0
7/9/14 6:00,6435,0.103581935,0
7/9/14 6:30,11067,0.094556242,0
7/9/14 7:00,13384,0.095261644,0
7/9/14 7:30,17194,0.087235428,0
7/9/14 8:00,18510,0.085774426,0
7/9/14 8:30,20464,0.108776777,0
7/9/14 9:00,19777,0.109361039,0
7/9/14 9:30,18928,0.087739814,0
7/9/14 10:00,17243,0.085925012,0
7/9/14 10:30,17490,0.082121369,0
7/9/14 11:00,16558,0.085132578,0
7/9/14 11:30,17830,0.089863494,0
7/9/14 12:00,18203,0.082905988,0
7/9/14 12:30,18126,0.086562078,0
7/9/14 13:00,18122,0.082976015,0
7/9/14 13:30,18488,0.082717777,0
7/9/14 14:00,18487,0.078522124,0
7/9/14 14:30,18542,0.079413789,0
7/9/14 15:00,18240,0.082215258,0
7/9/14 15:30,17393,0.088127244,0
7/9/14 16:00,15175,0.089889901,0
7/9/14 16:30,15360,0.088082251,0
7/9/14 17:00,17103,0.089920629,0
7/9/14 17:30,19561,0.084614756,0
7/9/14 18:00,22262,0.109423984,0
7/9/14 18:30,24725,0.13944673,0
7/9/14 19:00,25995,0.194477348,0
7/9/14 19:30,26319,0.180860074,0
7/9/14 20:00,24995,0.134614314,0
7/9/14 20:30,20534,0.105617922,0
7/9/14 21:00,23458,0.125377897,0
7/9/14 21:30,24681,0.127252355,0
7/9/14 22:00,23955,0.14256181,0
7/9/14 22:30,23655,0.126036819,0
7/9/14 23:00,21896,0.106473058,0
7/9/14 23:30,19338,0.093642948,0
7/10/14 0:00,15185,0.086509004,0
7/10/14 0:30,11459,0.104525322,0
7/10/14 1:00,8847,0.116376347,0
7/10/14 1:30,6580,0.10810293,0
7/10/14 2:00,5247,0.12375618,0
7/10/14 2:30,4127,0.105793312,0
7/10/14 3:00,3440,0.123863261,0
7/10/14 3:30,2957,0.107360963,0
7/10/14 4:00,2779,0.122789326,0
7/10/14 4:30,2532,0.10072525,0
7/10/14 5:00,2718,0.113920832,0
7/10/14 5:30,4449,0.102662216,0
7/10/14 6:00,6601,0.107338257,0
7/10/14 6:30,11202,0.104247793,0
7/10/14 7:00,13934,0.08705694,0
7/10/14 7:30,17176,0.08662071,0
7/10/14 8:00,19057,0.081656388,0
7/10/14 8:30,21112,0.125739206,0
7/10/14 9:00,19882,0.110383395,0
7/10/14 9:30,19024,0.084538705,0
7/10/14 10:00,16989,0.087530197,0
7/10/14 10:30,16979,0.085169165,0
7/10/14 11:00,16381,0.088597179,0
7/10/14 11:30,17815,0.087981208,0
7/10/14 12:00,18029,0.0870093,0
7/10/14 12:30,17495,0.080501862,0
7/10/14 13:00,17075,0.087314983,0
7/10/14 13:30,18234,0.080143758,0
7/10/14 14:00,18091,0.086969253,0
7/10/14 14:30,18495,0.080828916,0
7/10/14 15:00,17523,0.081215998,0
7/10/14 15:30,16714,0.088903672,0
7/10/14 16:00,14735,0.090901482,0
7/10/14 16:30,13610,0.089533557,0
7/10/14 17:00,16290,0.09266109,0
7/10/14 17:30,19152,0.088182122,0
7/10/14 18:00,21865,0.107203688,0
7/10/14 18:30,24347,0.135999448,0
7/10/14 19:00,26186,0.166497431,0
7/10/14 19:30,25852,0.158659133,0
7/10/14 20:00,23995,0.130855306,0
7/10/14 20:30,21664,0.115678442,0
7/10/14 21:00,25027,0.13062782,0
7/10/14 21:30,25431,0.142907639,0
7/10/14 22:00,25643,0.146241627,0
7/10/14 22:30,24654,0.118397538,0
7/10/14 23:00,23154,0.115801406,0
7/10/14 23:30,21863,0.100660594,0
7/11/14 0:00,20051,0.107084196,0
7/11/14 0:30,16122,0.082685532,0
7/11/14 1:00,13107,0.093051466,0
7/11/14 1:30,10506,0.119736491,0
7/11/14 2:00,8444,0.108823067,0
7/11/14 2:30,6876,0.118475476,0
7/11/14 3:00,5375,0.123341913,0
7/11/14 3:30,4366,0.097929837,0
7/11/14 4:00,4183,0.105780624,0
7/11/14 4:30,3249,0.111351965,0
7/11/14 5:00,3134,0.101304041,0
7/11/14 5:30,4620,0.107660603,0
7/11/14 6:00,6725,0.112034194,0
7/11/14 6:30,10651,0.114689161,0
7/11/14 7:00,12952,0.10420523,0
7/11/14 7:30,15808,0.101640829,0
7/11/14 8:00,17565,0.086309091,0
7/11/14 8:30,19784,0.102718414,0
7/11/14 9:00,19699,0.099036696,0
7/11/14 9:30,18663,0.088208259,0
7/11/14 10:00,16509,0.086347911,0
7/11/14 10:30,16600,0.083266959,0
7/11/14 11:00,15636,0.097823669,0
7/11/14 11:30,17434,0.08603667,0
7/11/14 12:00,17668,0.093524781,0
7/11/14 12:30,17124,0.084625735,0
7/11/14 13:00,17124,0.084442576,0
7/11/14 13:30,17489,0.077409763,0
7/11/14 14:00,18371,0.090376457,0
7/11/14 14:30,18381,0.086836349,0
7/11/14 15:00,17898,0.08542418,0
7/11/14 15:30,16350,0.090326807,0
7/11/14 16:00,14688,0.090432125,0
7/11/14 16:30,14227,0.091876073,0
7/11/14 17:00,16924,0.085589811,0
7/11/14 17:30,19952,0.104026245,0
7/11/14 18:00,22665,0.105965314,0
7/11/14 18:30,23465,0.114772804,0
7/11/14 19:00,25111,0.13274216,0
7/11/14 19:30,23984,0.123753499,0
7/11/14 20:00,21701,0.110572771,0
7/11/14 20:30,20592,0.10350196,0
7/11/14 21:00,22630,0.108870303,0
7/11/14 21:30,22854,0.113237668,0
7/11/14 22:00,23892,0.122590173,0
7/11/14 22:30,24959,0.116248125,0
7/11/14 23:00,26039,0.149637766,0
7/11/14 23:30,26873,0.184502967,0
7/12/14 0:00,25871,0.138702857,0
7/12/14 0:30,24874,0.114397519,0
7/12/14 1:00,23243,0.114332524,0
7/12/14 1:30,21674,0.106631293,0
7/12/14 2:00,19221,0.094803584,0
7/12/14 2:30,16140,0.083015256,0
7/12/14 3:00,13371,0.095118858,0
7/12/14 3:30,12041,0.106126268,0
7/12/14 4:00,10301,0.119789784,0
7/12/14 4:30,6472,0.107513274,0
7/12/14 5:00,4507,0.106615861,0
7/12/14 5:30,3682,0.119421504,0
7/12/14 6:00,3422,0.123811947,0
7/12/14 6:30,4554,0.104789311,0
7/12/14 7:00,5347,0.117540877,0
7/12/14 7:30,6853,0.111407738,0
7/12/14 8:00,7107,0.105891222,0
7/12/14 8:30,9463,0.119630547,0
7/12/14 9:00,11022,0.096953355,0
7/12/14 9:30,13393,0.095631697,0
7/12/14 10:00,13567,0.09154756,0
7/12/14 10:30,15452,0.086685317,0
7/12/14 11:00,15525,0.092010483,0
7/12/14 11:30,17165,0.084409089,0
7/12/14 12:00,17263,0.089504717,0
7/12/14 12:30,18418,0.086396415,0
7/12/14 13:00,18578,0.085393505,0
7/12/14 13:30,18762,0.09968266,0
7/12/14 14:00,18076,0.087038977,0
7/12/14 14:30,18604,0.086214649,0
7/12/14 15:00,18580,0.08021037,0
7/12/14 15:30,19306,0.091913656,0
7/12/14 16:00,18140,0.084434434,0
7/12/14 16:30,17455,0.084160307,0
7/12/14 17:00,18980,0.084928094,0
7/12/14 17:30,21152,0.124365995,0
7/12/14 18:00,22483,0.113113789,0
7/12/14 18:30,22534,0.109132627,0
7/12/14 19:00,22801,0.110973693,0
7/12/14 19:30,22117,0.110742184,0
7/12/14 20:00,19864,0.103013828,0
7/12/14 20:30,19494,0.09075278,0
7/12/14 21:00,20607,0.106710994,0
7/12/14 21:30,20627,0.107365257,0
7/12/14 22:00,21706,0.101805289,0
7/12/14 22:30,24243,0.133155052,0
7/12/14 23:00,25204,0.12586769,0
7/12/14 23:30,25752,0.143138768,0
7/13/14 0:00,25792,0.133063791,0
7/13/14 0:30,25033,0.115889926,0
7/13/14 1:00,23935,0.120235236,0
7/13/14 1:30,21440,0.11570471,0
7/13/14 2:00,19468,0.090128464,0
7/13/14 2:30,16622,0.083942987,0
7/13/14 3:00,14485,0.08977206,0
7/13/14 3:30,12974,0.101625202,0
7/13/14 4:00,11191,0.102959341,0
7/13/14 4:30,6911,0.110589238,0
7/13/14 5:00,4410,0.100441725,0
7/13/14 5:30,3467,0.120490554,0
7/13/14 6:00,3429,0.115766231,0
7/13/14 6:30,3599,0.113885718,0
7/13/14 7:00,3575,0.115824087,0
7/13/14 7:30,4557,0.100165515,0
7/13/14 8:00,5243,0.112927757,0
7/13/14 8:30,6588,0.101870164,0
7/13/14 9:00,8009,0.115677043,0
7/13/14 9:30,10743,0.11337771,0
7/13/14 10:00,13524,0.093504699,0
7/13/14 10:30,16179,0.087074139,0
7/13/14 11:00,14905,0.095632965,0
7/13/14 11:30,16916,0.085042855,0
7/13/14 12:00,17082,0.084911261,0
7/13/14 12:30,18606,0.083774981,0
7/13/14 13:00,18935,0.089437245,0
7/13/14 13:30,20175,0.109955658,0
7/13/14 14:00,22219,0.108431266,0
7/13/14 14:30,22868,0.105384628,0
7/13/14 15:00,20375,0.10193789,0
7/13/14 15:30,18489,0.079055364,0
7/13/14 16:00,16187,0.08445794,0
7/13/14 16:30,14015,0.091127262,0
7/13/14 17:00,14261,0.097448311,0
7/13/14 17:30,20081,0.101930401,0
7/13/14 18:00,21503,0.111342583,0
7/13/14 18:30,19850,0.099596532,0
7/13/14 19:00,18383,0.084514767,0
7/13/14 19:30,17640,0.092061033,0
7/13/14 20:00,16225,0.08647169,0
7/13/14 20:30,15566,0.090481034,0
7/13/14 21:00,17088,0.082674967,0
7/13/14 21:30,16968,0.0850425,0
7/13/14 22:00,15271,0.094469634,0
7/13/14 22:30,14141,0.088736371,0
7/13/14 23:00,12851,0.105285692,0
7/13/14 23:30,13877,0.085933821,0
7/14/14 0:00,12484,0.110171338,0
7/14/14 0:30,9037,0.116875899,0
7/14/14 1:00,7393,0.113829342,0
7/14/14 1:30,5176,0.112571683,0
7/14/14 2:00,3479,0.117285903,0
7/14/14 2:30,2755,0.117429446,0
7/14/14 3:00,2027,0.150792935,0
7/14/14 3:30,1769,0.200968214,0
7/14/14 4:00,2091,0.129419255,0
7/14/14 4:30,2553,0.105729407,0
7/14/14 5:00,2853,0.114710448,0
7/14/14 5:30,4835,0.115851805,0
7/14/14 6:00,6603,0.100871267,0
7/14/14 6:30,11230,0.103865522,0
7/14/14 7:00,13395,0.093593621,0
7/14/14 7:30,15650,0.096162823,0
7/14/14 8:00,17601,0.085837772,0
7/14/14 8:30,18818,0.097738187,0
7/14/14 9:00,18515,0.082635239,0
7/14/14 9:30,16972,0.082038776,0
7/14/14 10:00,15316,0.090361169,0
7/14/14 10:30,16003,0.092509661,0
7/14/14 11:00,14818,0.09594225,0
7/14/14 11:30,15610,0.091023179,0
7/14/14 12:00,16536,0.08777684,0
7/14/14 12:30,16153,0.082088173,0
7/14/14 13:00,15548,0.088600848,0
7/14/14 13:30,16500,0.087751056,0
7/14/14 14:00,16726,0.088995155,0
7/14/14 14:30,16838,0.086199947,0
7/14/14 15:00,16550,0.084370609,0
7/14/14 15:30,16621,0.081261823,0
7/14/14 16:00,15657,0.094222722,0
7/14/14 16:30,15334,0.088020132,0
7/14/14 17:00,17584,0.084013263,0
7/14/14 17:30,20903,0.117740495,0
7/14/14 18:00,21968,0.102495584,0
7/14/14 18:30,26945,0.194183482,0
7/14/14 19:00,24416,0.122525569,0
7/14/14 19:30,22401,0.113627224,0
7/14/14 20:00,23549,0.120504629,0
7/14/14 20:30,21498,0.107896922,0
7/14/14 21:00,23114,0.11253501,0
7/14/14 21:30,23341,0.114007769,0
7/14/14 22:00,22141,0.106956731,0
7/14/14 22:30,19110,0.090912242,0
7/14/14 23:00,16682,0.087692822,0
7/14/14 23:30,12631,0.101713623,0
7/15/14 0:00,10089,0.121292477,0
7/15/14 0:30,8553,0.114224086,0
7/15/14 1:00,6416,0.10982373,0
7/15/14 1:30,4694,0.108094901,0
7/15/14 2:00,3933,0.127338616,0
7/15/14 2:30,2833,0.113174228,0
7/15/14 3:00,2089,0.124719973,0
7/15/14 3:30,1896,0.154583049,0
7/15/14 4:00,2055,0.127040652,0
7/15/14 4:30,2031,0.128238132,0
7/15/14 5:00,2449,0.116166926,0
7/15/14 5:30,4360,0.098861148,0
7/15/14 6:00,7036,0.10944757,0
7/15/14 6:30,11730,0.112038852,0
7/15/14 7:00,14387,0.098103267,0
7/15/14 7:30,17505,0.079047319,0
7/15/14 8:00,19091,0.086666795,0
7/15/14 8:30,21057,0.119696652,0
7/15/14 9:00,20050,0.101972723,0
7/15/14 9:30,18637,0.087253727,0
7/15/14 10:00,17555,0.082007611,0
7/15/14 10:30,17595,0.082662317,0
7/15/14 11:00,16312,0.091932222,0
7/15/14 11:30,18232,0.082945256,0
7/15/14 12:00,18446,0.085181449,0
7/15/14 12:30,18204,0.082425767,0
7/15/14 13:00,17607,0.082498966,0
7/15/14 13:30,18945,0.08910872,0
7/15/14 14:00,22208,0.104053845,0
7/15/14 14:30,21574,0.109889168,0
7/15/14 15:00,17299,0.091008206,0
7/15/14 15:30,15515,0.088236054,0
7/15/14 16:00,13246,0.09733123,0
7/15/14 16:30,12328,0.11365682,0
7/15/14 17:00,15342,0.086981842,0
7/15/14 17:30,18730,0.096728745,0
7/15/14 18:00,23412,0.112425806,0
7/15/14 18:30,26340,0.16642655,0
7/15/14 19:00,27167,0.205330816,0
7/15/14 19:30,26279,0.148960167,0
7/15/14 20:00,23392,0.110189619,0
